cell_idx,label,ref_time_s,r_i,M_i,remainder,dreal_called,dreal_label,dreal_time_s
1469,SAFE_REFINEMENT,0.042361684000070454,0.4987374158843796,2.5336440109028073,0.3151080514860335,True,SAFE,0.027764578999949663
1470,SAFE_REFINEMENT,0.05696988199997577,0.5188136346901735,3.2666621345493447,0.4382064008708822,True,SAFE,0.03954104400008873
1471,SAFE_REFINEMENT,0.0600923760000569,0.5084940221561534,3.240052917515859,0.4188840376607548,True,SAFE,0.031248114999925747
1472,SAFE_REFINEMENT,0.022998910999831423,0.34221670709601215,1.435849716109179,0.0832317864015537,True,SAFE,0.02210336300004201
1473,SAFE_REFINEMENT,0.025332210999749805,0.3654743222326868,2.521266540379693,0.15979949926258494,True,SAFE,0.0355969490001371
1474,SAFE_REFINEMENT,0.02422850900006779,0.34582634048260763,2.853137393183219,0.17061170693897618,True,SAFE,0.034374632999970345
1475,SAFE_TAYLOR,0.003609417999996367,0.2930499043804551,0.8341117791431959,0.03581602847113733,False,,0.0
1476,SAFE_TAYLOR,0.0036543830001392053,0.4132078821543438,1.3318286699730426,0.11369871557142038,False,,0.0
1477,SAFE_TAYLOR,0.0037031109998224565,0.19974215101469792,0.982780646574902,0.01960496380362506,False,,0.0
1478,SAFE_TAYLOR,0.003728785000021162,0.35566731042962696,1.4436294379041255,0.09130901027039733,False,,0.0
1479,SAFE_TAYLOR,0.005343471000060163,0.40606619974830205,1.4560857180615911,0.1200468112600451,False,,0.0
1480,SAFE_TAYLOR,0.00368698400006906,0.27012597815786266,1.3068547631235907,0.04767931797809783,False,,0.0
1481,SAFE_TAYLOR,0.003912917999969068,0.515196518754808,1.7476308340808935,0.23193460048219217,False,,0.0
1482,SAFE_REFINEMENT,0.02143538600012107,0.30402315106752137,1.3358691295657654,0.06173724284308022,True,SAFE,0.028402490999951624
1483,SAFE_REFINEMENT,0.0748465210001541,0.613944053859327,3.097707214977174,0.5838052103317755,True,SAFE,0.04024758299988207
1484,SAFE_TAYLOR,0.003842752000082328,0.13880943938645166,1.7075291983628185,0.016450387918009377,False,,0.0
1485,SAFE_REFINEMENT,0.020787689999906434,0.3054798940680897,2.390873835992959,0.10655728695786085,True,SAFE,0.02648361699993984
1486,SAFE_TAYLOR,0.003468931000043085,0.2057613210801634,1.970661163401061,0.04171665150975257,False,,0.0
1487,SAFE_TAYLOR,0.003775667000127214,0.45583919568853115,2.7328260778632476,0.2839261076976192,False,,0.0
1488,SAFE_REFINEMENT,0.023293125999998665,0.31770459033652637,2.9119009826121274,0.14417657909327097,True,SAFE,0.02803466699992896
1489,SAFE_TAYLOR,0.004322893000107797,0.4434607090905287,2.5480333348107584,0.25054480601462803,False,,0.0
1490,SAFE_TAYLOR,0.004579567000064344,0.0028053621390743536,3.7796333799382853,1.4872964561912693e-05,False,,0.0
1491,SAFE_TAYLOR,0.00435608299994783,0.0019052497255634762,4.412374360815034,8.008407656455584e-06,False,,0.0
1492,SAFE_REFINEMENT,0.022132842999781133,0.3604354559348516,2.5884741932904456,0.16813915306276517,True,SAFE,0.037198865000164005
1493,SAFE_TAYLOR,0.003323458000068058,0.32991951965643135,2.565306669907335,0.13961282575279943,False,,0.0
1494,SAFE_TAYLOR,0.00325011099994299,0.40964112070151976,2.458907495479093,0.20630952843294295,False,,0.0
1495,SAFE_REFINEMENT,0.07687954700008959,0.5086921665108352,1.8478277608457743,0.23907908856236615,True,SAFE,0.04025524400003633
1496,SAFE_REFINEMENT,0.020945458999904076,0.4002100288503686,2.247207416771853,0.17415232977812822,True,SAFE,0.06511632399997325
1497,SAFE_TAYLOR,0.0032682619998922746,0.3920923210276543,1.3670337882221286,0.10508141858036812,False,,0.0
1498,SAFE_TAYLOR,0.0030141540000840905,0.422082715570877,1.4030607437970737,0.12498031474646368,False,,0.0
1499,SAFE_REFINEMENT,0.02326311099977829,0.34206646152096165,2.129999219111507,0.12276968775376981,True,SAFE,0.037350378000155615
1500,SAFE_REFINEMENT,0.02204570000003514,0.3095083341855047,1.5870890006466722,0.07407188114931042,True,SAFE,0.03197258199998032
1501,SAFE_TAYLOR,0.0035052250000262575,0.3565563676746157,2.687794438894838,0.17085293709182398,False,,0.0
1502,SAFE_TAYLOR,0.0032923750000009022,0.1916825132818666,4.4431039321966255,0.08162467532056927,False,,0.0
1503,SAFE_TAYLOR,0.003297270999837565,0.22956180996965453,5.4936023048141385,0.14475264277205396,False,,0.0
1504,SAFE_REFINEMENT,0.021605373000056716,0.42322356271503275,1.0810253965655172,0.09435530985608352,True,SAFE,0.03846869099993455
1505,SAFE_TAYLOR,0.004103246000113359,0.45841746171865244,1.3465338768257091,0.14148473726902044,False,,0.0
1506,SAFE_REFINEMENT,0.021808399000065037,0.4173631566287698,2.1948009342320476,0.18996251021431024,True,SAFE,0.035947373999988486
1507,SAFE_TAYLOR,0.00396980599998642,0.26514944792729295,5.030068472952371,0.1768175447554999,False,,0.0
1508,SAFE_REFINEMENT,0.02473986099994363,0.3491419657858702,5.362799661599619,0.3224466791023039,True,SAFE,0.26908094500004154
1509,SAFE_TAYLOR,0.0035178749999431602,0.30230767994981533,6.365837741321876,0.2908867434692949,False,,0.0
1510,SAFE_REFINEMENT,0.025837557999921046,0.40393883800235897,6.1459389119478764,0.4868432558327602,True,SAFE,0.41001757000003636
1511,SAFE_REFINEMENT,0.022356909999871277,0.3809333298175337,1.4071851578528063,0.10209846108898192,True,SAFE,0.028159963999996762
1512,SAFE_TAYLOR,0.003684668000005331,0.42697759500144367,2.509751106461431,0.22877619475077596,False,,0.0
1513,SAFE_REFINEMENT,0.03866298299999471,0.5891752026627353,1.5648671805995211,0.2716041530781989,True,SAFE,0.04124656599992704
1514,SAFE_REFINEMENT,0.3496722260001661,0.6239608210428506,1.1865094037780177,0.22844826039043553,True,SAFE,0.08640483099998164
1515,SAFE_REFINEMENT,0.023969108000073902,0.40525639990045464,1.2342612878754178,0.09498048903082784,True,SAFE,0.013542864999863014
1516,SAFE_REFINEMENT,0.08171874699996806,0.539938016123783,1.4249888037515632,0.20575082490887148,True,SAFE,0.036203501000045435
1517,SAFE_TAYLOR,0.004214080000110698,0.525485670306689,1.4669479604390327,0.2025379766662214,False,,0.0
1518,SAFE_TAYLOR,0.003624915000045803,0.504034076014193,0.9370923673541455,0.11903432185287563,False,,0.0
1519,SAFE_REFINEMENT,0.024096606000057363,0.48768572445070363,1.8201820167474152,0.21470904413129713,True,SAFE,0.03823417599983259
1520,SAFE_REFINEMENT,0.08248183000023346,0.5156253254868723,1.749157252052569,0.22727067160133937,True,SAFE,0.03348526599984325
1521,SAFE_REFINEMENT,0.10156867999990027,0.5845904485273626,3.3488164156976885,0.5679810222771398,True,SAFE,0.07401582600004986
1522,SAFE_REFINEMENT,0.3430296930002896,0.6949701755447778,2.9162640675888136,0.6796744779252317,True,SAFE,0.08938037099983376
1523,SAFE_REFINEMENT,0.02354275399989092,0.4104176874631702,2.7499755364254086,0.23079421232848094,True,SAFE,0.04828290099999322
1524,SAFE_REFINEMENT,0.09537207299990769,0.49163746713923184,2.9032055587392525,0.3424338983499228,True,SAFE,0.07758179100005691
1525,SAFE_REFINEMENT,0.027400542000123096,0.46728573244438953,2.865066012627263,0.2908266544054074,True,SAFE,0.05829436999988502
1526,SAFE_REFINEMENT,0.022852035000141768,0.4570892241459865,2.198098912819256,0.22962501710988883,True,SAFE,0.052871445999926436
1527,SAFE_REFINEMENT,0.04242864399998325,0.5937524346594052,3.0339762374390005,0.5091254080078371,True,SAFE,0.033847656000034476
1528,SAFE_REFINEMENT,0.037115281999831495,0.49476620807948457,2.844408626923685,0.3421855613251584,True,SAFE,0.06525699500002702
1529,SAFE_REFINEMENT,0.02185414399991714,0.40710048819278205,2.5014114894128054,0.1845352468403047,True,SAFE,0.0540344680000544
1530,SAFE_TAYLOR,0.0038293220000014117,0.346565306946078,5.256810647449776,0.3156912239039799,False,,0.0
1531,SAFE_TAYLOR,0.0039004309999199904,0.28515006064305176,5.111745967105567,0.20781945613050337,False,,0.0
1532,SAFE_TAYLOR,0.0036634160001085547,0.2285731462621156,5.787462193209835,0.1511849581165295,False,,0.0
1533,SAFE_TAYLOR,0.00353788400002486,0.07490800931866116,4.607619678349658,0.01292716048533778,False,,0.0
1534,SAFE_REFINEMENT,0.0741219359997558,0.6020853114121953,1.8107316906589253,0.32820120499880223,True,SAFE,0.041954423000106544
1535,SAFE_REFINEMENT,0.08855358000005253,0.5851543110674463,1.0221450871906992,0.16556135147309728,True,SAFE,0.04435242099998504
1536,SAFE_REFINEMENT,0.022117285999911473,0.4501793754547553,2.2502982297579037,0.21409120568310586,True,SAFE,0.0550595820000126
1537,SAFE_REFINEMENT,0.02276805500014234,0.45009163439973643,1.6503431468474818,0.16658600008582083,True,SAFE,0.054842606999955024
1538,SAFE_REFINEMENT,0.022548227999777737,0.4046852740744175,1.3877211469850386,0.11352897501889127,True,SAFE,0.020543895000173507
1539,SAFE_TAYLOR,0.003567266000118252,0.4273692081267223,0.9192782826499998,0.08395053359460204,False,,0.0
1540,SAFE_REFINEMENT,0.022733633000143527,0.4595549673811566,2.4136536176564007,0.24982406463742232,True,SAFE,0.056245737999915946
1541,SAFE_REFINEMENT,0.023876490000020567,0.44461763276881777,1.8844532659816982,0.18626392059194005,True,SAFE,0.047602947000086715
1542,SAFE_REFINEMENT,0.05772763599998143,0.48205343782355675,2.694533112781935,0.30828533447701184,True,SAFE,0.06121780500006935
1543,SAFE_REFINEMENT,0.07927559799986739,0.49951230702804883,2.078817513900087,0.25934552410935025,True,SAFE,0.055235034000133965
1544,SAFE_TAYLOR,0.004049645000122837,0.5132949323393929,2.3723094965619747,0.3125181932431877,False,,0.0
1545,SAFE_TAYLOR,0.0033355240000219055,0.41892768437963795,1.9160557872100366,0.16813428307958914,False,,0.0
1546,SAFE_TAYLOR,0.0037783299999318842,0.3569994382135478,2.6316394495742523,0.16769938030908754,False,,0.0
1547,SAFE_TAYLOR,0.00294100500013883,0.1287480400432108,1.909992462262372,0.015830072740307285,False,,0.0
